Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,03/02/2024,480 x 360v,20,1,"R$0,50 ","0,3","25,0","R$25,20 ","90,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,04/02/2024,480 x 360v,20,0,"R$0,50 ","0,3","25,0","R$25,20 ","80,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,05/02/2024,480 x 360v,616,12,"R$15,52 ","9,312","25,1948","R$25,20 ","88,25%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,06/02/2024,480 x 360v,834,9,"R$21,02 ","12,612","25,2038","R$25,20 ","91,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,07/02/2024,480 x 360v,1297,6,"R$32,68 ","19,608","25,1966","R$25,20 ","91,73%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,08/02/2024,480 x 360v,931,3,"R$23,46 ","14,076","25,1987","R$25,20 ","93,10%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,09/02/2024,480 x 360v,14,0,"R$0,35 ","0,21","25,0","R$25,20 ","78,57%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,10/02/2024,480 x 360v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","83,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,11/02/2024,480 x 360v,1107,4,"R$27,90 ","16,74","25,2033","R$25,20 ","93,36%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,12/02/2024,480 x 360v,1098,5,"R$27,67 ","16,602","25,2004","R$25,20 ","91,94%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,13/02/2024,480 x 360v,383,3,"R$9,65 ","5,79","25,1958","R$25,20 ","93,14%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,14/02/2024,480 x 360v,687,3,"R$17,31 ","10,386","25,1965","R$25,20 ","90,53%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,15/02/2024,480 x 360v,242,0,"R$6,10 ","3,66","25,2066","R$25,20 ","92,92%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,16/02/2024,480 x 360v,68,0,"R$1,71 ","1,026","25,1471","R$25,20 ","90,77%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,17/02/2024,480 x 360v,19,0,"R$0,48 ","0,288","25,2632","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Social 1,18/02/2024,480 x 360v,43,0,"R$1,08 ","0,648","25,1163","R$25,20 ","92,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,01/02/2024,300 x 250v,42,0,"R$1,06 ","0,636","25,2381","R$25,20 ","58,14%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,02/02/2024,300 x 250v,1491,3,"R$37,57 ","22,542","25,1979","R$25,20 ","67,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,03/02/2024,300 x 250v,355,1,"R$8,95 ","5,37","25,2113","R$25,20 ","66,57%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,04/02/2024,300 x 250v,1881,9,"R$47,40 ","28,44","25,1994","R$25,20 ","66,07%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,05/02/2024,300 x 250v,1519,7,"R$38,28 ","22,968","25,2008","R$25,20 ","68,88%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,06/02/2024,300 x 250v,2491,3,"R$62,77 ","37,662","25,1987","R$25,20 ","72,64%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,02/02/2024,480 x 360v,24,0,"R$0,60 ","0,36","25,0","R$25,20 ","87,50%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,03/02/2024,480 x 360v,34,0,"R$0,86 ","0,516","25,2941","R$25,20 ","96,97%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,04/02/2024,480 x 360v,15,1,"R$0,38 ","0,228","25,3333","R$25,20 ","92,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,05/02/2024,480 x 360v,82,2,"R$2,07 ","1,242","25,2439","R$25,20 ","90,79%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,06/02/2024,480 x 360v,295,0,"R$7,43 ","4,458","25,1864","R$25,20 ","93,22%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,07/02/2024,480 x 360v,859,6,"R$21,65 ","12,99","25,2037","R$25,20 ","90,56%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,08/02/2024,480 x 360v,348,2,"R$8,77 ","5,262","25,2011","R$25,20 ","91,84%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,09/02/2024,480 x 360v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","33,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,13/02/2024,480 x 360v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,14/02/2024,480 x 360v,5,0,"R$0,13 ","0,078","26,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,15/02/2024,480 x 360v,20,0,"R$0,50 ","0,3","25,0","R$25,20 ","86,67%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,16/02/2024,480 x 360v,10,0,"R$0,25 ","0,15","25,0","R$25,20 ","87,50%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,17/02/2024,480 x 360v,12,0,"R$0,30 ","0,18","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Blog do Torcedor,18/02/2024,480 x 360v,28,1,"R$0,71 ","0,426","25,3571","R$25,20 ","92,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,06/02/2024,480 x 360v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,07/02/2024,480 x 360v,7,0,"R$0,18 ","0,108","25,7143","R$25,20 ","85,71%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,08/02/2024,480 x 360v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,11/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,12/02/2024,480 x 360v,4,0,"R$0,10 ","0,06","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,13/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","50,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,15/02/2024,480 x 360v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,16/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,01/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,02/02/2024,480 x 360v,339,4,"R$8,54 ","5,124","25,1917","R$25,20 ","88,02%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,03/02/2024,480 x 360v,58,2,"R$1,46 ","0,876","25,1724","R$25,20 ","94,83%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,04/02/2024,480 x 360v,67,0,"R$1,69 ","1,014","25,2239","R$25,20 ","86,57%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,05/02/2024,480 x 360v,183,5,"R$4,61 ","2,766","25,1913","R$25,20 ","83,24%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,06/02/2024,480 x 360v,405,1,"R$10,21 ","6,126","25,2099","R$25,20 ","90,18%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,07/02/2024,480 x 360v,22,1,"R$0,55 ","0,33","25,0","R$25,20 ","95,45%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,08/02/2024,480 x 360v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,09/02/2024,480 x 360v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,10/02/2024,480 x 360v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,11/02/2024,480 x 360v,691,4,"R$17,41 ","10,446","25,1954","R$25,20 ","91,53%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,12/02/2024,480 x 360v,280,2,"R$7,06 ","4,236","25,2143","R$25,20 ","92,78%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,13/02/2024,480 x 360v,253,0,"R$6,38 ","3,828","25,2174","R$25,20 ","95,55%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,14/02/2024,480 x 360v,1585,5,"R$39,94 ","23,964","25,1987","R$25,20 ","91,79%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,15/02/2024,480 x 360v,1851,3,"R$46,65 ","27,99","25,2026","R$25,20 ","92,56%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,16/02/2024,480 x 360v,2048,1,"R$51,61 ","30,966","25,2002","R$25,20 ","91,07%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,17/02/2024,480 x 360v,59,0,"R$1,49 ","0,894","25,2542","R$25,20 ","94,83%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,18/02/2024,480 x 360v,87,0,"R$2,19 ","1,314","25,1724","R$25,20 ","90,70%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,01/02/2024,300 x 250v,21,0,"R$0,53 ","0,318","25,2381","R$25,20 ","55,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,02/02/2024,300 x 250v,108,0,"R$2,72 ","1,632","25,1852","R$25,20 ","59,81%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,03/02/2024,300 x 250v,23,0,"R$0,58 ","0,348","25,2174","R$25,20 ","78,26%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,04/02/2024,300 x 250v,25,0,"R$0,63 ","0,378","25,2","R$25,20 ","60,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,05/02/2024,300 x 250v,65,0,"R$1,64 ","0,984","25,2308","R$25,20 ","65,63%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC Online,06/02/2024,300 x 250v,131,0,"R$3,30 ","1,98","25,1908","R$25,20 ","64,12%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,01/02/2024,300 x 250v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","66,67%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,02/02/2024,300 x 250v,37,0,"R$0,93 ","0,558","25,1351","R$25,20 ","81,58%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,03/02/2024,300 x 250v,29,0,"R$0,73 ","0,438","25,1724","R$25,20 ","89,66%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,04/02/2024,300 x 250v,31,0,"R$0,78 ","0,468","25,1613","R$25,20 ","84,85%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,05/02/2024,300 x 250v,60,0,"R$1,51 ","0,906","25,1667","R$25,20 ","71,67%"
AGCLUB7 INTERACTIVE B.V/0000-00,JC HTML,06/02/2024,300 x 250v,75,0,"R$1,89 ","1,134","25,2","R$25,20 ","85,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,01/02/2024,300 x 250v,14,0,"R$0,35 ","0,21","25,0","R$25,20 ","92,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,02/02/2024,300 x 250v,93,1,"R$2,34 ","1,404","25,1613","R$25,20 ","68,09%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,03/02/2024,300 x 250v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","33,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,04/02/2024,300 x 250v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","50,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,05/02/2024,300 x 250v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","83,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,06/02/2024,300 x 250v,14,0,"R$0,35 ","0,21","25,0","R$25,20 ","64,29%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,02/02/2024,480 x 360v,4,0,"R$0,10 ","0,06","25,0","R$25,20 ","75,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,06/02/2024,480 x 360v,14,0,"R$0,35 ","0,21","25,0","R$25,20 ","85,71%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,13/02/2024,480 x 360v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,14/02/2024,480 x 360v,3,0,"R$0,08 ","0,048","26,6667","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,15/02/2024,480 x 360v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,16/02/2024,480 x 360v,5,0,"R$0,13 ","0,078","26,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,01/02/2024,300 x 250v,19,0,"R$0,48 ","0,288","25,2632","R$25,20 ","63,16%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,02/02/2024,300 x 250v,777,2,"R$19,58 ","11,748","25,1995","R$25,20 ","55,75%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,03/02/2024,300 x 250v,55,0,"R$1,39 ","0,834","25,2727","R$25,20 ","55,56%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,04/02/2024,300 x 250v,180,3,"R$4,54 ","2,724","25,2222","R$25,20 ","64,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,05/02/2024,300 x 250v,344,0,"R$8,67 ","5,202","25,2035","R$25,20 ","64,76%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,06/02/2024,300 x 250v,487,0,"R$12,27 ","7,362","25,1951","R$25,20 ","64,56%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,03/02/2024,300 x 250v,5,0,"R$0,13 ","0,078","26,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,05/02/2024,300 x 250v,4,0,"R$0,10 ","0,06","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,02/02/2024,480 x 360v,4,0,"R$0,10 ","0,06","25,0","R$25,20 ","75,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,05/02/2024,480 x 360v,10,0,"R$0,25 ","0,15","25,0","R$25,20 ","77,78%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,06/02/2024,480 x 360v,16,0,"R$0,40 ","0,24","25,0","R$25,20 ","81,25%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,07/02/2024,480 x 360v,65,0,"R$1,64 ","0,984","25,2308","R$25,20 ","93,75%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,08/02/2024,480 x 360v,5,0,"R$0,13 ","0,078","26,0","R$25,20 ","60,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,11/02/2024,480 x 360v,7,0,"R$0,18 ","0,108","25,7143","R$25,20 ","85,71%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,12/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,13/02/2024,480 x 360v,10,0,"R$0,25 ","0,15","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,14/02/2024,480 x 360v,43,2,"R$1,08 ","0,648","25,1163","R$25,20 ","90,48%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,15/02/2024,480 x 360v,43,0,"R$1,08 ","0,648","25,1163","R$25,20 ","93,02%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,16/02/2024,480 x 360v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","116,67%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,17/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,18/02/2024,480 x 360v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","50,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,02/02/2024,300 x 250v,8,0,"R$0,20 ","0,12","25,0","R$25,20 ","37,50%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,04/02/2024,300 x 250v,10,0,"R$0,25 ","0,15","25,0","R$25,20 ","90,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,05/02/2024,300 x 250v,7,0,"R$0,18 ","0,108","25,7143","R$25,20 ","75,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Rádio Jornal,06/02/2024,300 x 250v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,01/02/2024,300 x 250v,18,0,"R$0,45 ","0,27","25,0","R$25,20 ","61,11%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,02/02/2024,300 x 250v,37,0,"R$0,93 ","0,558","25,1351","R$25,20 ","51,35%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,02/02/2024,480 x 361v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","16,67%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,02/02/2024,640 x 480v,23,1,"R$0,58 ","0,348","25,2174","R$25,20 ","21,74%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,03/02/2024,300 x 250v,7,0,"R$0,18 ","0,108","25,7143","R$25,20 ","37,50%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,03/02/2024,480 x 361v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,03/02/2024,640 x 480v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,04/02/2024,300 x 250v,23,0,"R$0,58 ","0,348","25,2174","R$25,20 ","47,83%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,05/02/2024,300 x 250v,47,0,"R$1,18 ","0,708","25,1064","R$25,20 ","40,43%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,05/02/2024,480 x 361v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,05/02/2024,640 x 480v,4,1,"R$0,10 ","0,06","25,0","R$25,20 ","25,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,06/02/2024,300 x 250v,58,1,"R$1,46 ","0,876","25,1724","R$25,20 ","52,54%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,06/02/2024,480 x 361v,15,0,"R$0,38 ","0,228","25,3333","R$25,20 ","42,86%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,06/02/2024,640 x 480v,36,0,"R$0,91 ","0,546","25,2778","R$25,20 ","40,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,07/02/2024,480 x 361v,15,0,"R$0,38 ","0,228","25,3333","R$25,20 ","14,29%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,07/02/2024,640 x 480v,40,1,"R$1,01 ","0,606","25,25","R$25,20 ","38,46%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,08/02/2024,640 x 480v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,15/02/2024,640 x 480v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,16/02/2024,640 x 480v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,17/02/2024,480 x 361v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,18/02/2024,480 x 361v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,18/02/2024,640 x 480v,5,0,"R$0,13 ","0,078","26,0","R$25,20 ","40,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,01/02/2024,300 x 250v,4,0,"R$0,10 ","0,06","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,02/02/2024,480 x 360v,43,0,"R$1,08 ","0,648","25,1163","R$25,20 ","93,02%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,03/02/2024,480 x 360v,5,0,"R$0,13 ","0,078","26,0","R$25,20 ","60,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,04/02/2024,480 x 360v,4,0,"R$0,10 ","0,06","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,05/02/2024,480 x 360v,19,0,"R$0,48 ","0,288","25,2632","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,06/02/2024,480 x 360v,99,1,"R$2,49 ","1,494","25,1515","R$25,20 ","83,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,07/02/2024,480 x 360v,274,0,"R$6,90 ","4,14","25,1825","R$25,20 ","88,19%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,08/02/2024,480 x 360v,60,0,"R$1,51 ","0,906","25,1667","R$25,20 ","89,66%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,14/02/2024,480 x 360v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","83,33%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,15/02/2024,480 x 360v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,16/02/2024,480 x 360v,22,0,"R$0,55 ","0,33","25,0","R$25,20 ","90,91%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,17/02/2024,480 x 360v,6,0,"R$0,15 ","0,09","25,0","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,TV Jornal,18/02/2024,480 x 360v,13,0,"R$0,33 ","0,198","25,3846","R$25,20 ","100,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,03/02/2024,640 x 480v,1,0,"R$0,03 ","0,018","30,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,15/02/2024,640 x 480v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","0,00%"
AGCLUB7 INTERACTIVE B.V/0000-00,Interior,16/02/2024,640 x 480v,2,0,"R$0,05 ","0,03","25,0","R$25,20 ","0,00%"
ALA,Portal NE10,08/02/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Portal NE10,09/02/2024,300 x 250,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Portal NE10,09/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Portal NE10,08/02/2024,320 x 50,21,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Portal NE10,09/02/2024,728 x 90,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Portal NE10,08/02/2024,320 x 50,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
ALA,Portal NE10,09/02/2024,320 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
ALA,Portal NE10,08/02/2024,320 x 50,6,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Portal NE10,09/02/2024,320 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Interior,08/02/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
ALA,Interior,08/02/2024,320 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
ALA,Interior,09/02/2024,300 x 250,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
ALA,JC Online,08/02/2024,300 x 250,785,2,"R$0,00 ","0,0","0,0","R$0,00 ","56,69%"
ALA,JC Online,08/02/2024,300 x 600,28,0,"R$0,00 ","0,0","0,0","R$0,00 ","85,71%"
ALA,JC Online,08/02/2024,320 x 50,2601,7,"R$0,00 ","0,0","0,0","R$0,00 ","83,01%"
ALA,JC Online,09/02/2024,300 x 250,288,1,"R$0,00 ","0,0","0,0","R$0,00 ","62,15%"
ALA,JC Online,09/02/2024,320 x 50,5781,4,"R$0,00 ","0,0","0,0","R$0,00 ","81,59%"
ALA,JC Online,08/02/2024,320 x 50,548,1,"R$0,00 ","0,0","0,0","R$0,00 ","97,63%"
ALA,JC Online,08/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,JC Online,09/02/2024,320 x 50,623,1,"R$0,00 ","0,0","0,0","R$0,00 ","97,59%"
ALA,JC Online,09/02/2024,728 x 90,40,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
ALA,Social 1,14/02/2024,300 x 250,4602,2,"R$0,00 ","0,0","0,0","R$0,00 ","39,06%"
ALA,Social 1,14/02/2024,320 x 50,4228,1,"R$0,00 ","0,0","0,0","R$0,00 ","62,17%"
ALA,Social 1,14/02/2024,320 x 50,473,0,"R$0,00 ","0,0","0,0","R$0,00 ","91,12%"
ALA,Social 1,14/02/2024,728 x 90,148,0,"R$0,00 ","0,0","0,0","R$0,00 ","93,24%"
ALA,JC Online,08/02/2024,300 x 250,11,0,"R$0,00 ","0,0","0,0","R$0,00 ","18,18%"
ALA,JC HTML,08/02/2024,300 x 250,7,0,"R$0,00 ","0,0","0,0","R$0,00 ","28,57%"
ALA,JC HTML,08/02/2024,320 x 50,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","60,00%"
ALA,JC HTML,09/02/2024,300 x 250,7,0,"R$0,00 ","0,0","0,0","R$0,00 ","42,86%"
ALA,JC HTML,09/02/2024,320 x 50,16,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,00%"
