Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
UOL ADS,Interior,20/02/2024,970 x 250,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,20/02/2024,970 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,20/02/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","50,00%"
UOL ADS,Portal NE10,20/02/2024,Nativo,32,0,"R$0,00 ","0,0","0,0","R$0,05 ","46,88%"
UOL ADS,JC Online,20/02/2024,120 x 600,185,2,"R$1,88 ","1,128","10,1622","R$10,15 ","77,17%"
UOL ADS,JC Online,20/02/2024,250 x 250,455,1,"R$0,30 ","0,18","0,6593","R$0,66 ","76,92%"
UOL ADS,JC Online,20/02/2024,300 x 250,29079,48,"R$74,58 ","44,748","2,5647","R$2,56 ","54,12%"
UOL ADS,JC Online,20/02/2024,300 x 50,10259,6,"R$9,75 ","5,85","0,9504","R$0,95 ","71,41%"
UOL ADS,JC Online,20/02/2024,300 x 600,1393,0,"R$0,01 ","0,006","0,0072","R$0,01 ","81,19%"
UOL ADS,JC Online,20/02/2024,320 x 50,38054,43,"R$46,79 ","28,074","1,2296","R$1,23 ","92,15%"
UOL ADS,JC Online,20/02/2024,728 x 90,1078,0,"R$0,03 ","0,018","0,0278","R$0,02 ","55,38%"
UOL ADS,JC Online,20/02/2024,970 x 250,741,0,"R$0,00 ","0,0","0,0","R$0,00 ","65,59%"
UOL ADS,JC Online,20/02/2024,970 x 90,121,0,"R$0,00 ","0,0","0,0","R$0,00 ","52,89%"
UOL ADS,JC Online,20/02/2024,Nativo,170421,210,"R$80,45 ","48,27","0,4721","R$0,47 ","59,87%"
UOL ADS,Jamildo,20/02/2024,120 x 600,52,1,"R$0,53 ","0,318","10,1923","R$10,15 ","78,85%"
UOL ADS,Jamildo,20/02/2024,300 x 250,20190,39,"R$47,87 ","28,722","2,371","R$2,37 ","40,93%"
UOL ADS,Jamildo,20/02/2024,300 x 50,4433,4,"R$4,21 ","2,526","0,9497","R$0,95 ","69,49%"
UOL ADS,Jamildo,20/02/2024,320 x 50,29738,87,"R$134,17 ","80,502","4,5117","R$4,51 ","98,46%"
UOL ADS,Jamildo,20/02/2024,Nativo,402317,689,"R$143,85 ","86,31","0,3576","R$0,36 ","67,34%"
UOL ADS,JC Online,20/02/2024,300 x 50,2328,1,"R$2,21 ","1,326","0,9493","R$0,95 ","96,95%"
UOL ADS,JC Online,20/02/2024,320 x 100,24374,0,"R$44,12 ","26,472","1,8101","R$1,81 ","96,34%"
UOL ADS,Jamildo,20/02/2024,120 x 600,6,0,"R$0,06 ","0,036","10,0","R$10,15 ","83,33%"
UOL ADS,Jamildo,20/02/2024,300 x 250,1937,2,"R$2,48 ","1,488","1,2803","R$1,28 ","72,99%"
UOL ADS,Jamildo,20/02/2024,300 x 50,695,0,"R$0,66 ","0,396","0,9496","R$0,95 ","67,77%"
UOL ADS,Jamildo,20/02/2024,300 x 600,455,0,"R$0,00 ","0,0","0,0","R$0,00 ","83,96%"
UOL ADS,Jamildo,20/02/2024,320 x 50,522,0,"R$0,00 ","0,0","0,0","R$0,00 ","76,82%"
UOL ADS,Jamildo,20/02/2024,728 x 90,767,0,"R$0,08 ","0,048","0,1043","R$0,10 ","56,19%"
UOL ADS,Jamildo,20/02/2024,970 x 250,690,0,"R$0,00 ","0,0","0,0","R$0,00 ","70,72%"
UOL ADS,Jamildo,20/02/2024,970 x 90,74,0,"R$0,00 ","0,0","0,0","R$0,00 ","51,35%"
UOL ADS,Jamildo,20/02/2024,Nativo,21118,23,"R$32,19 ","19,314","1,5243","R$1,52 ","70,81%"
UOL ADS,Jamildo,20/02/2024,120 x 600,1,0,"R$0,01 ","0,006","10,0","R$10,17 ","100,00%"
UOL ADS,Jamildo,20/02/2024,300 x 50,931,0,"R$0,88 ","0,528","0,9452","R$0,95 ","96,56%"
UOL ADS,Jamildo,20/02/2024,320 x 100,18070,0,"R$32,71 ","19,626","1,8102","R$1,81 ","95,17%"
UOL ADS,Jamildo,20/02/2024,300 x 50,158,0,"R$0,15 ","0,09","0,9494","R$0,95 ","58,86%"
UOL ADS,Jamildo,20/02/2024,480 x 360v,31,0,"R$1,24 ","0,744","40,0","R$40,00 ","86,67%"
UOL ADS,Portal NE10,20/02/2024,120 x 600,2,0,"R$0,02 ","0,012","10,0","R$10,15 ","50,00%"
UOL ADS,Portal NE10,20/02/2024,300 x 250,76,0,"R$0,00 ","0,0","0,0","R$0,06 ","40,79%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,95 ","60,00%"
UOL ADS,Portal NE10,20/02/2024,320 x 50,87,0,"R$0,00 ","0,0","0,0","R$0,00 ","81,61%"
UOL ADS,Portal NE10,20/02/2024,Nativo,427,0,"R$0,00 ","0,0","0,0","R$0,00 ","60,66%"
UOL ADS,Social 1,20/02/2024,120 x 600,58,1,"R$0,59 ","0,354","10,1724","R$10,15 ","77,59%"
UOL ADS,Social 1,20/02/2024,250 x 250,394,0,"R$0,00 ","0,0","0,0","R$0,00 ","65,48%"
UOL ADS,Social 1,20/02/2024,300 x 250,285821,380,"R$473,19 ","283,914","1,6555","R$1,66 ","54,33%"
UOL ADS,Social 1,20/02/2024,300 x 50,37081,34,"R$35,23 ","21,138","0,9501","R$0,95 ","70,90%"
UOL ADS,Social 1,20/02/2024,300 x 600,32,0,"R$0,00 ","0,0","0,0","R$0,03 ","71,88%"
UOL ADS,Social 1,20/02/2024,320 x 50,210484,293,"R$342,66 ","205,596","1,628","R$1,63 ","99,24%"
UOL ADS,Social 1,20/02/2024,728 x 90,761,0,"R$0,10 ","0,06","0,1314","R$0,13 ","55,72%"
UOL ADS,Social 1,20/02/2024,970 x 250,1203,0,"R$0,00 ","0,0","0,0","R$0,00 ","83,13%"
UOL ADS,Social 1,20/02/2024,970 x 90,112,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,96%"
UOL ADS,Social 1,20/02/2024,Nativo,1148906,1384,"R$391,00 ","234,6","0,3403","R$0,34 ","55,28%"
UOL ADS,Social 1,20/02/2024,300 x 50,1342,2,"R$1,27 ","0,762","0,9463","R$0,95 ","97,02%"
UOL ADS,Social 1,20/02/2024,320 x 100,71084,0,"R$128,66 ","77,196","1,81","R$1,81 ","95,60%"
UOL ADS,Social 1,20/02/2024,480 x 360v,83,0,"R$3,32 ","1,992","40,0","R$40,00 ","93,98%"
UOL ADS,Social 1,20/02/2024,Nativo,39,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Blog do Torcedor,20/02/2024,120 x 600,3,0,"R$0,03 ","0,018","10,0","R$10,15 ","33,33%"
UOL ADS,Blog do Torcedor,20/02/2024,300 x 250,2356,4,"R$4,87 ","2,922","2,0671","R$2,07 ","53,91%"
UOL ADS,Blog do Torcedor,20/02/2024,300 x 50,569,0,"R$0,54 ","0,324","0,949","R$0,95 ","75,93%"
UOL ADS,Blog do Torcedor,20/02/2024,300 x 600,17,0,"R$0,00 ","0,0","0,0","R$0,00 ","64,71%"
UOL ADS,Blog do Torcedor,20/02/2024,320 x 50,3881,9,"R$6,75 ","4,05","1,7392","R$1,74 ","97,00%"
UOL ADS,Blog do Torcedor,20/02/2024,728 x 90,32,0,"R$0,00 ","0,0","0,0","R$0,00 ","43,75%"
UOL ADS,Blog do Torcedor,20/02/2024,970 x 250,51,0,"R$0,00 ","0,0","0,0","R$0,00 ","76,47%"
UOL ADS,Blog do Torcedor,20/02/2024,970 x 90,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","25,00%"
UOL ADS,Blog do Torcedor,20/02/2024,Nativo,20597,31,"R$17,61 ","10,566","0,855","R$0,85 ","60,10%"
UOL ADS,Blog do Torcedor,20/02/2024,300 x 50,180,0,"R$0,17 ","0,102","0,9444","R$0,95 ","97,78%"
UOL ADS,Blog do Torcedor,20/02/2024,320 x 100,9903,0,"R$17,92 ","10,752","1,8096","R$1,81 ","94,98%"
UOL ADS,Blog do Torcedor,20/02/2024,480 x 360v,18,0,"R$0,72 ","0,432","40,0","R$40,00 ","88,89%"
UOL ADS,Blog do Torcedor,20/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Blog do Torcedor,20/02/2024,320 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,JC Online,20/02/2024,480 x 360v,91,0,"R$3,64 ","2,184","40,0","R$40,00 ","94,51%"
UOL ADS,JC Online,20/02/2024,300 x 50,160,0,"R$0,15 ","0,09","0,9375","R$0,95 ","54,38%"
UOL ADS,JC HTML,20/02/2024,300 x 250,1374,1,"R$0,63 ","0,378","0,4585","R$0,46 ","63,90%"
UOL ADS,JC HTML,20/02/2024,300 x 50,441,1,"R$0,42 ","0,252","0,9524","R$0,95 ","55,33%"
UOL ADS,JC HTML,20/02/2024,320 x 50,798,1,"R$0,10 ","0,06","0,1253","R$0,13 ","73,43%"
UOL ADS,JC HTML,20/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,JC HTML,20/02/2024,Nativo,8700,15,"R$6,71 ","4,026","0,7713","R$0,77 ","64,26%"
UOL ADS,JC HTML,20/02/2024,300 x 50,4,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,JC HTML,20/02/2024,320 x 100,32,0,"R$0,06 ","0,036","1,875","R$1,81 ","90,63%"
UOL ADS,JC Online,20/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,JC Online,20/02/2024,320 x 50,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,JC Online,20/02/2024,Nativo,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Portal NE10,20/02/2024,300 x 250,369,1,"R$1,81 ","1,086","4,9051","R$4,90 ","69,11%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,56,0,"R$0,05 ","0,03","0,8929","R$0,95 ","62,50%"
UOL ADS,Portal NE10,20/02/2024,300 x 600,134,0,"R$0,00 ","0,0","0,0","R$0,01 ","92,54%"
UOL ADS,Portal NE10,20/02/2024,320 x 50,47,0,"R$0,00 ","0,0","0,0","R$0,00 ","68,09%"
UOL ADS,Portal NE10,20/02/2024,728 x 90,117,0,"R$0,00 ","0,0","0,0","R$0,01 ","50,43%"
UOL ADS,Portal NE10,20/02/2024,970 x 250,129,0,"R$0,00 ","0,0","0,0","R$0,00 ","31,78%"
UOL ADS,Portal NE10,20/02/2024,970 x 90,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Portal NE10,20/02/2024,Nativo,4571,2,"R$1,34 ","0,804","0,2932","R$0,29 ","62,55%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,54,0,"R$0,05 ","0,03","0,9259","R$0,95 ","96,30%"
UOL ADS,Portal NE10,20/02/2024,320 x 100,151,0,"R$0,27 ","0,162","1,7881","R$1,81 ","92,72%"
UOL ADS,Portal NE10,20/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,Portal NE10,20/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 250,783,1,"R$0,02 ","0,012","0,0255","R$0,03 ","48,08%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 50,281,1,"R$0,27 ","0,162","0,9609","R$0,95 ","70,46%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 600,118,0,"R$0,00 ","0,0","0,0","R$0,00 ","6,78%"
UOL ADS,Rádio Jornal,20/02/2024,320 x 50,1486,0,"R$0,00 ","0,0","0,0","R$0,00 ","78,42%"
UOL ADS,Rádio Jornal,20/02/2024,728 x 90,27,0,"R$0,01 ","0,006","0,3704","R$0,20 ","59,26%"
UOL ADS,Rádio Jornal,20/02/2024,970 x 250,23,0,"R$0,00 ","0,0","0,0","R$0,00 ","52,17%"
UOL ADS,Rádio Jornal,20/02/2024,970 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL ADS,Rádio Jornal,20/02/2024,Nativo,8873,10,"R$3,15 ","1,89","0,355","R$0,36 ","54,60%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 50,42,0,"R$0,04 ","0,024","0,9524","R$0,95 ","97,62%"
UOL ADS,Rádio Jornal,20/02/2024,320 x 100,746,0,"R$1,35 ","0,81","1,8097","R$1,81 ","96,38%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 250,9,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 600,46,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Rádio Jornal,20/02/2024,320 x 50,43,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Rádio Jornal,20/02/2024,Nativo,488,0,"R$1,91 ","1,146","3,9139","R$3,92 ","87,70%"
UOL ADS,Rádio Jornal,20/02/2024,320 x 100,180,0,"R$0,33 ","0,198","1,8333","R$1,81 ","99,44%"
UOL ADS,Rádio Jornal,20/02/2024,300 x 50,2,0,"R$0,00 ","0,0","0,0","R$0,95 ","0,00%"
UOL ADS,Rádio Jornal,20/02/2024,320 x 50,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,TV Jornal,20/02/2024,120 x 600,2,0,"R$0,02 ","0,012","10,0","R$10,15 ","50,00%"
UOL ADS,TV Jornal,20/02/2024,300 x 250,463,2,"R$2,29 ","1,374","4,946","R$4,94 ","57,45%"
UOL ADS,TV Jornal,20/02/2024,300 x 50,40,0,"R$0,04 ","0,024","1,0","R$0,95 ","82,50%"
UOL ADS,TV Jornal,20/02/2024,300 x 600,33,0,"R$0,00 ","0,0","0,0","R$0,03 ","39,39%"
UOL ADS,TV Jornal,20/02/2024,320 x 50,619,1,"R$0,70 ","0,42","1,1309","R$1,13 ","82,17%"
UOL ADS,TV Jornal,20/02/2024,728 x 90,10,0,"R$0,00 ","0,0","0,0","R$0,22 ","70,00%"
UOL ADS,TV Jornal,20/02/2024,970 x 250,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
UOL ADS,TV Jornal,20/02/2024,Nativo,7333,10,"R$5,14 ","3,084","0,7009","R$0,70 ","61,70%"
UOL ADS,TV Jornal,20/02/2024,300 x 50,141,0,"R$0,13 ","0,078","0,922","R$0,95 ","97,87%"
UOL ADS,TV Jornal,20/02/2024,320 x 100,1915,0,"R$3,47 ","2,082","1,812","R$1,81 ","94,62%"
UOL ADS,TV Jornal,20/02/2024,300 x 250,29,0,"R$0,00 ","0,0","0,0","R$0,00 ","93,10%"
UOL ADS,TV Jornal,20/02/2024,300 x 50,173,0,"R$0,16 ","0,096","0,9249","R$0,95 ","96,53%"
UOL ADS,TV Jornal,20/02/2024,300 x 600,582,0,"R$0,00 ","0,0","0,0","R$0,00 ","98,45%"
UOL ADS,TV Jornal,20/02/2024,320 x 50,14,0,"R$0,00 ","0,0","0,0","R$0,00 ","85,71%"
UOL ADS,TV Jornal,20/02/2024,Nativo,2967,3,"R$1,12 ","0,672","0,3775","R$0,38 ","91,10%"
UOL ADS,TV Jornal,20/02/2024,300 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,95 ","100,00%"
UOL ADS,TV Jornal,20/02/2024,Nativo,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
UOL ADS,Interior,20/02/2024,300 x 600,3,0,"R$0,00 ","0,0","0,0","R$1,10 ","100,00%"
UOL ADS,Interior,20/02/2024,320 x 50,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
UOL ADS,Interior,20/02/2024,Nativo,49,0,"R$0,03 ","0,018","0,6122","R$0,70 ","63,27%"
UOL Ads,Portal NE10,20/02/2024,120 x 600,2,0,"R$0,00 ","0,0","0,0","R$1,90 ","100,00%"
UOL Ads,JC Online,20/02/2024,120 x 600,33,0,"R$0,06 ","0,036","1,8182","R$1,90 ","81,82%"
UOL Ads,Jamildo,20/02/2024,120 x 600,22,0,"R$0,04 ","0,024","1,8182","R$1,90 ","68,18%"
UOL Ads,Jamildo,20/02/2024,120 x 600,5,0,"R$0,01 ","0,006","2,0","R$1,90 ","60,00%"
UOL Ads,Social 1,20/02/2024,120 x 600,25,0,"R$0,05 ","0,03","2,0","R$1,90 ","72,00%"
UOL Ads,Blog do Torcedor,20/02/2024,120 x 600,4,0,"R$0,01 ","0,006","2,5","R$1,90 ","50,00%"
UOL Ads,Blog do Torcedor,20/02/2024,120 x 600,2,0,"R$0,00 ","0,0","0,0","R$1,90 ","100,00%"
UOL Ads,JC Online,20/02/2024,120 x 600,1,0,"R$0,00 ","0,0","0,0","R$1,90 ","100,00%"
UOL Ads,JC HTML,20/02/2024,120 x 600,3,0,"R$0,01 ","0,006","3,3333","R$1,90 ","100,00%"
UOL Ads,TV Jornal,20/02/2024,120 x 600,2,0,"R$0,00 ","0,0","0,0","R$1,90 ","100,00%"
UOL Insercao,Portal NE10,20/02/2024,1 x 1,297,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Portal NE10,20/02/2024,1 x 1,4,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Portal NE10,20/02/2024,1 x 1,8957,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,01%"
UOL Insercao,Interior,20/02/2024,1 x 1,2140,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,05%"
UOL Insercao,Interior,20/02/2024,1 x 1,97,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Interior,20/02/2024,1 x 1,33,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,JC Online,20/02/2024,1 x 1,18306,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,77%"
UOL Insercao,JC Online,20/02/2024,1 x 1,1431,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Social 1,20/02/2024,1 x 1,41726,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Blog do Torcedor,20/02/2024,1 x 1,332,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Rádio Jornal,20/02/2024,1 x 1,1163,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Rádio Jornal,20/02/2024,1 x 1,198,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,Rádio Jornal,20/02/2024,1 x 1,73,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,TV Jornal,20/02/2024,1 x 1,415,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,00%"
UOL Insercao,TV Jornal,20/02/2024,1 x 1,1137,0,"R$0,00 ","0,0","0,0","R$0,00 ","0,09%"
ZAP INTERNET LTDA / 0001-28,Portal NE10,20/02/2024,300 x 250,358,0,"R$1,19 ","0,714","3,324","R$3,33 ","58,10%"
ZAP INTERNET LTDA / 0001-28,Portal NE10,20/02/2024,300 x 250,508,1,"R$1,69 ","1,014","3,3268","R$3,33 ","75,39%"
ZAP INTERNET LTDA / 0001-28,Interior,20/02/2024,300 x 250,472,0,"R$1,57 ","0,942","3,3263","R$3,33 ","55,65%"
ZAP INTERNET LTDA / 0001-28,Portal NE10,20/02/2024,300 x 250,7,0,"R$0,02 ","0,012","2,8571","R$3,33 ","71,43%"
ZAP INTERNET LTDA / 0001-28,JC Online,20/02/2024,300 x 250,43802,86,"R$145,64 ","87,384","3,325","R$3,33 ","66,78%"
ZAP INTERNET LTDA / 0001-28,Jamildo,20/02/2024,300 x 250,287668,582,"R$956,50 ","573,9","3,325","R$3,33 ","46,05%"
ZAP INTERNET LTDA / 0001-28,Jamildo,20/02/2024,300 x 250,7364,16,"R$24,49 ","14,694","3,3256","R$3,33 ","66,54%"
ZAP INTERNET LTDA / 0001-28,Jamildo,20/02/2024,480 x 360v,1,0,"R$0,02 ","0,012","20,0","R$24,32 ","100,00%"
ZAP INTERNET LTDA / 0001-28,Portal NE10,20/02/2024,300 x 250,125,0,"R$0,42 ","0,252","3,36","R$3,33 ","54,40%"
ZAP INTERNET LTDA / 0001-28,Social 1,20/02/2024,300 x 250,313661,469,"R$1042,92 ","625,752","3,325","R$3,33 ","62,37%"
ZAP INTERNET LTDA / 0001-28,Social 1,20/02/2024,480 x 360v,1,0,"R$0,02 ","0,012","20,0","R$24,32 ","100,00%"
ZAP INTERNET LTDA / 0001-28,Blog do Torcedor,20/02/2024,300 x 250,4798,4,"R$15,95 ","9,57","3,3243","R$3,33 ","57,32%"
ZAP INTERNET LTDA / 0001-28,JC Online,20/02/2024,480 x 360v,17,0,"R$0,41 ","0,246","24,1176","R$24,32 ","100,00%"
ZAP INTERNET LTDA / 0001-28,JC HTML,20/02/2024,300 x 250,217,0,"R$0,72 ","0,432","3,318","R$3,33 ","66,82%"
ZAP INTERNET LTDA / 0001-28,Portal NE10,20/02/2024,300 x 250,868,0,"R$2,89 ","1,734","3,3295","R$3,33 ","63,02%"
ZAP INTERNET LTDA / 0001-28,Rádio Jornal,20/02/2024,300 x 250,1637,2,"R$5,44 ","3,264","3,3232","R$3,33 ","55,90%"
ZAP INTERNET LTDA / 0001-28,TV Jornal,20/02/2024,300 x 250,4941,9,"R$16,43 ","9,858","3,3252","R$3,33 ","67,35%"
ZAP INTERNET LTDA / 0001-28,TV Jornal,20/02/2024,300 x 250,7,0,"R$0,02 ","0,012","2,8571","R$3,33 ","85,71%"
armazem coral,Portal NE10,20/02/2024,300 x 250,2,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
armazem coral,Portal NE10,20/02/2024,480 x 360v,3,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Portal NE10,20/02/2024,300 x 250,125,0,"R$0,00 ","0,0","0,0","R$0,00 ","71,20%"
armazem coral,Portal NE10,20/02/2024,300 x 600,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Portal NE10,20/02/2024,320 x 50,173,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,92%"
armazem coral,Portal NE10,20/02/2024,480 x 360v,458,0,"R$0,00 ","0,0","0,0","R$0,00 ","48,37%"
armazem coral,Portal NE10,20/02/2024,728 x 90,15,0,"R$0,00 ","0,0","0,0","R$0,00 ","53,33%"
armazem coral,Portal NE10,20/02/2024,970 x 250,12,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
armazem coral,Portal NE10,20/02/2024,320 x 50,2341,5,"R$0,00 ","0,0","0,0","R$0,00 ","95,26%"
armazem coral,Portal NE10,20/02/2024,728 x 90,263,0,"R$0,00 ","0,0","0,0","R$0,00 ","88,97%"
armazem coral,Portal NE10,20/02/2024,480 x 360v,406,0,"R$0,00 ","0,0","0,0","R$0,00 ","75,50%"
armazem coral,Portal NE10,20/02/2024,300 x 250,108,0,"R$0,00 ","0,0","0,0","R$0,00 ","58,33%"
armazem coral,Portal NE10,20/02/2024,480 x 360v,76,0,"R$0,00 ","0,0","0,0","R$0,00 ","71,05%"
armazem coral,Interior,20/02/2024,480 x 360v,784,1,"R$0,00 ","0,0","0,0","R$0,00 ","78,59%"
armazem coral,Interior,20/02/2024,480 x 360v,72,1,"R$0,00 ","0,0","0,0","R$0,00 ","94,12%"
armazem coral,Interior,20/02/2024,480 x 360v,9,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
armazem coral,Portal NE10,20/02/2024,300 x 250,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","80,00%"
armazem coral,Portal NE10,20/02/2024,320 x 50,9,0,"R$0,00 ","0,0","0,0","R$0,00 ","55,56%"
armazem coral,Portal NE10,20/02/2024,480 x 360v,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,JC Online,20/02/2024,300 x 250,954,3,"R$0,00 ","0,0","0,0","R$0,00 ","64,59%"
armazem coral,JC Online,20/02/2024,300 x 600,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,JC Online,20/02/2024,320 x 50,528,0,"R$0,00 ","0,0","0,0","R$0,00 ","90,49%"
armazem coral,JC Online,20/02/2024,480 x 360v,1998,1,"R$0,00 ","0,0","0,0","R$0,00 ","72,10%"
armazem coral,Jamildo,20/02/2024,300 x 250,567,2,"R$0,00 ","0,0","0,0","R$0,00 ","51,33%"
armazem coral,Jamildo,20/02/2024,320 x 50,513,2,"R$0,00 ","0,0","0,0","R$0,00 ","95,69%"
armazem coral,JC Online,20/02/2024,320 x 50,35,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,JC Online,20/02/2024,728 x 90,105,0,"R$0,00 ","0,0","0,0","R$0,00 ","96,19%"
armazem coral,Jamildo,20/02/2024,300 x 250,24,0,"R$0,00 ","0,0","0,0","R$0,00 ","66,67%"
armazem coral,Jamildo,20/02/2024,320 x 50,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Jamildo,20/02/2024,320 x 50,20,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Jamildo,20/02/2024,728 x 90,55,0,"R$0,00 ","0,0","0,0","R$0,00 ","96,36%"
armazem coral,Jamildo,20/02/2024,300 x 250,346,1,"R$0,00 ","0,0","0,0","R$0,00 ","47,11%"
armazem coral,Portal NE10,20/02/2024,300 x 250,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Social 1,20/02/2024,300 x 250,1487,1,"R$0,00 ","0,0","0,0","R$0,00 ","55,50%"
armazem coral,Social 1,20/02/2024,320 x 50,962,1,"R$0,00 ","0,0","0,0","R$0,00 ","95,21%"
armazem coral,Social 1,20/02/2024,320 x 50,185,0,"R$0,00 ","0,0","0,0","R$0,00 ","97,30%"
armazem coral,Social 1,20/02/2024,728 x 90,66,0,"R$0,00 ","0,0","0,0","R$0,00 ","95,45%"
armazem coral,Blog do Torcedor,20/02/2024,300 x 250,18,0,"R$0,00 ","0,0","0,0","R$0,00 ","61,11%"
armazem coral,Blog do Torcedor,20/02/2024,320 x 50,40,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Blog do Torcedor,20/02/2024,320 x 50,34,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,Blog do Torcedor,20/02/2024,728 x 90,9,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
armazem coral,JC Online,20/02/2024,480 x 360v,251,1,"R$0,00 ","0,0","0,0","R$0,00 ","90,20%"
armazem coral,JC Online,20/02/2024,300 x 250,5,0,"R$0,00 ","0,0","0,0","R$0,00 ","60,00%"
armazem coral,JC Online,20/02/2024,480 x 360v,127,0,"R$0,00 ","0,0","0,0","R$0,00 ","82,17%"
armazem coral,JC HTML,20/02/2024,300 x 250,10,0,"R$0,00 ","0,0","0,0","R$0,00 ","50,00%"
armazem coral,JC HTML,20/02/2024,480 x 360v,129,0,"R$0,00 ","0,0","0,0","R$0,00 ","79,84%"
armazem coral,JC HTML,20/02/2024,728 x 90,1,0,"R$0,00 ","0,0","0,0","R$0,00 ","100,00%"
