Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22462745544,",2219,0,"R$0,00 ","R$0,00 ","85,94%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,970 x 250,4597768744,",10869286,11238766,21268726,21725415585,22462745544,",2288,0,"R$0,00 ","R$0,00 ","63,72%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22462745544,",1378,0,"R$0,00 ","R$0,00 ","84,47%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,Native,4597768744,",10869286,11238766,21268726,21725415585,22462745544,",290,0,"R$0,00 ","R$0,00 ","40,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,320 x 100,4597768744,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",6,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,320 x 50,4597768744,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",3,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,728 x 90,4597768744,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",25,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » anchor (22835339397),10/1/2024,970 x 90,4597768744,",10869286,11238766,21268726,21725415585,22462745544,22835339397,",12,0,"R$0,00 ","R$0,00 ","91,67%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544) » interstitial (23201383480),10/1/2024,300 x 250,4597768744,",10869286,11238766,21268726,21725415585,22462745544,23201383480,",2,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » in-article (21814348402) » outstream (22691595903),10/1/2024,300 x 250,4597768744,",10869286,11238766,21268726,21814348402,22691595903,",22,0,"R$0,00 ","R$0,00 ","54,55%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » interstitial (23203901207),10/1/2024,300 x 250,4597768744,",10869286,11238766,21268726,23203901207,",146,1,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » story (22871019115),10/1/2024,320 x 50,4597768744,",10869286,11238766,21268726,22871019115,",2,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » story (22871019115),10/1/2024,Native,4597768744,",10869286,11238766,21268726,22871019115,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,300 x 250,4597768744,",10869286,11238766,21722702436,",14,0,"R$0,00 ","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,320 x 50,4597768744,",10869286,11238766,21722702436,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,970 x 250,4597768744,",10869286,11238766,21722702436,",7,0,"R$0,00 ","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436),10/1/2024,Native,4597768744,",10869286,11238766,21722702436,",35,0,"R$0,00 ","R$0,00 ","8,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » noticias (21722702436) » anchor (22835337900),10/1/2024,320 x 50,4597768744,",10869286,11238766,21722702436,22835337900,",2,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 250,4597768744,",10869286,11238766,21719551231,",1422,1,"R$0,00 ","R$0,00 ","92,26%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 600,4597768744,",10869286,11238766,21719551231,",6,1,"R$0,00 ","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,320 x 50,4597768744,",10869286,11238766,21719551231,",335,1,"R$0,00 ","R$0,00 ","82,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,728 x 90,4597768744,",10869286,11238766,21719551231,",1,0,"R$0,00 ","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,970 x 250,4597768744,",10869286,11238766,21719551231,",1,0,"R$0,00 ","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,Native,4597768744,",10869286,11238766,21719551231,",173,0,"R$0,00 ","R$0,00 ","68,79%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,300 x 100,4597768744,",10869286,11238766,21719551231,22834993604,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,320 x 50,4597768744,",10869286,11238766,21719551231,22834993604,",197,1,"R$0,00 ","R$0,00 ","94,92%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,728 x 90,4597768744,",10869286,11238766,21719551231,22834993604,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,300 x 600,4597768744,",10869286,11238766,21719551231,21798635724,",1440,0,"R$0,00 ","R$0,00 ","100,63%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,320 x 50,4597768744,",10869286,11238766,21719551231,21798635724,",1049,0,"R$0,00 ","R$0,00 ","99,62%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724),10/1/2024,Native,4597768744,",10869286,11238766,21719551231,21798635724,",96,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,300 x 100,4597768744,",10869286,11238766,21719551231,21798635724,22835868507,",2,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,320 x 100,4597768744,",10869286,11238766,21719551231,21798635724,22835868507,",23,0,"R$0,00 ","R$0,00 ","104,35%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,320 x 50,4597768744,",10869286,11238766,21719551231,21798635724,22835868507,",506,0,"R$0,00 ","R$0,00 ","105,34%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,728 x 90,4597768744,",10869286,11238766,21719551231,21798635724,22835868507,",69,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,970 x 90,4597768744,",10869286,11238766,21719551231,21798635724,22835868507,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,Native,4597768744,",10869286,11238766,21719551231,21798635724,22835868507,",3,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » app (23085685547),10/1/2024,300 x 250,4597768744,",10869286,11238766,21719551231,23085685547,",15,0,"R$0,00 ","R$0,00 ","60,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » in-article (21814456428) » outstream (22691595906),10/1/2024,300 x 250,4597768744,",10869286,11238766,21719551231,21814456428,22691595906,",7,0,"R$0,00 ","R$0,00 ","71,43%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,300 x 250,4597768744,",10869286,11238766,23166879722,",2389,4,"R$0,00 ","R$0,00 ","36,84%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,320 x 50,4597768744,",10869286,11238766,23166879722,",10214,12,"R$0,00 ","R$0,00 ","50,93%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,728 x 90,4597768744,",10869286,11238766,23166879722,",8,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,970 x 250,4597768744,",10869286,11238766,23166879722,",1736,0,"R$0,00 ","R$0,00 ","68,72%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,970 x 90,4597768744,",10869286,11238766,23166879722,",7,0,"R$0,00 ","R$0,00 ","28,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722),10/1/2024,Native,4597768744,",10869286,11238766,23166879722,",2933,4,"R$0,00 ","R$0,00 ","44,19%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,300 x 100,4597768744,",10869286,11238766,23166879722,23197218187,",1463,1,"R$0,00 ","R$0,00 ","95,56%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,320 x 100,4597768744,",10869286,11238766,23166879722,23197218187,",7543,11,"R$0,00 ","R$0,00 ","96,65%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,320 x 50,4597768744,",10869286,11238766,23166879722,23197218187,",3088,1,"R$0,00 ","R$0,00 ","97,15%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,728 x 90,4597768744,",10869286,11238766,23166879722,23197218187,",1574,0,"R$0,00 ","R$0,00 ","96,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,970 x 90,4597768744,",10869286,11238766,23166879722,23197218187,",545,0,"R$0,00 ","R$0,00 ","94,13%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,Native,4597768744,",10869286,11238766,23166879722,23197218187,",2445,9,"R$0,00 ","R$0,00 ","95,05%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » in-article (23198148525),10/1/2024,300 x 250,4597768744,",10869286,11238766,23166879722,23198148525,",3,0,"R$0,00 ","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » in-article (23198148525),10/1/2024,Native,4597768744,",10869286,11238766,23166879722,23198148525,",2,0,"R$0,00 ","R$0,00 ","50,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » interstitial (23203901141),10/1/2024,300 x 250,4597768744,",10869286,11238766,23166879722,23203901141,",144,5,"R$0,00 ","R$0,00 ","92,36%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,300 x 250,4597768744,",10869286,11238766,17743246,",184,0,"R$0,00 ","R$0,00 ","68,31%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,300 x 600,4597768744,",10869286,11238766,17743246,",1659,2,"R$0,00 ","R$0,00 ","96,93%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,320 x 50,4597768744,",10869286,11238766,17743246,",1251,0,"R$0,00 ","R$0,00 ","87,69%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,728 x 90,4597768744,",10869286,11238766,17743246,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,970 x 250,4597768744,",10869286,11238766,17743246,",174,0,"R$0,00 ","R$0,00 ","40,80%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,970 x 90,4597768744,",10869286,11238766,17743246,",1,0,"R$0,00 ","R$0,00 ","0,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,Native,4597768744,",10869286,11238766,17743246,",455,1,"R$0,00 ","R$0,00 ","75,16%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,320 x 100,4597768744,",10869286,11238766,17743246,22834637230,",180,0,"R$0,00 ","R$0,00 ","96,11%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,320 x 50,4597768744,",10869286,11238766,17743246,22834637230,",104,0,"R$0,00 ","R$0,00 ","90,38%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,728 x 90,4597768744,",10869286,11238766,17743246,22834637230,",83,0,"R$0,00 ","R$0,00 ","91,57%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,970 x 90,4597768744,",10869286,11238766,17743246,22834637230,",76,0,"R$0,00 ","R$0,00 ","86,84%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,Native,4597768744,",10869286,11238766,17743246,22834637230,",65,0,"R$0,00 ","R$0,00 ","87,69%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » interstitial (23196688294),10/1/2024,300 x 250,4597768744,",10869286,11238766,17743246,23196688294,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Projeto SJCC) CAMPANHA INSTITUCIONAL RECIFE,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » story (22871016841),10/1/2024,320 x 50,4597768744,",10869286,11238766,17743246,22871016841,",1,0,"R$0,00 ","R$0,00 ","100,00%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 250,4676895284,",10869286,11238766,21268726,",3179,1,"R$28,26 ","R$8,89 ","73,26%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,970 x 250,4676895284,",10869286,11238766,21268726,21725415585,22503128490,",2915,0,"R$25,91 ","R$8,89 ","48,69%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,970 x 250,4676895284,",10869286,11238766,21268726,21725415585,22462745544,",1194,0,"R$10,61 ","R$8,89 ","64,57%"
( Venda Direta SJCC)  UNIVERSIDADE CATOLICA DE PERNAMBUCO,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » especiais (21737885740),10/1/2024,970 x 250,4676895284,",10869286,11238766,21268726,21737885740,",2,0,"R$0,02 ","R$8,89 ","100,00%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,300 x 250,5652358727,",10869286,11238766,17743246,",4582,0,"R$0,00 ","R$0,00 ","53,97%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,300 x 600,5652358727,",10869286,11238766,17743246,",3535,0,"R$0,00 ","R$0,00 ","103,14%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,320 x 100,5652358727,",10869286,11238766,17743246,",1,0,"R$0,00 ","R$0,00 ","0,00%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,480 x 360,5652358727,",10869286,11238766,17743246,",114,0,"R$0,00 ","R$0,00 ","63,16%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,970 x 250,5652358727,",10869286,11238766,17743246,",637,0,"R$0,00 ","R$0,00 ","38,93%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246),10/1/2024,970 x 90,5652358727,",10869286,11238766,17743246,",16,0,"R$0,00 ","R$0,00 ","37,50%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,320 x 100,5652358727,",10869286,11238766,17743246,22834637230,",452,0,"R$0,00 ","R$0,00 ","76,55%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,970 x 90,5652358727,",10869286,11238766,17743246,22834637230,",34,0,"R$0,00 ","R$0,00 ","61,76%"
( Venda Direta) Orquidea,parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » in-article (21814237394) » outstream (22691595504),10/1/2024,300 x 250,5652358727,",10869286,11238766,17743246,21814237394,22691595504,",1,0,"R$0,00 ","R$0,00 ","100,00%"
(Projeto SJCC IGOL),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 250,5657290224,",10869286,11238766,21719551231,",2860,0,"R$0,00 ","R$0,00 ","57,59%"
(Projeto SJCC IGOL),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,300 x 600,5657290224,",10869286,11238766,21719551231,",68,0,"R$0,00 ","R$0,00 ","47,06%"
(Projeto SJCC IGOL),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231),10/1/2024,320 x 100,5657290224,",10869286,11238766,21719551231,",1,0,"R$0,00 ","R$0,00 ","100,00%"
