Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida,eCPM,eCPM médio total (R$),Porcentagem do total de impressões visíveis do Active View
SECRETARIA DE COMUNICACAO,Rádio Jornal,21/02/2024,320 x 50,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,TV Jornal,21/02/2024,320 x 50,1272,6,"R$0,00 ","0,0",,"R$0,00 ","86,71%"
SECRETARIA DE COMUNICACAO,TV Jornal,21/02/2024,970 x 250,2,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
SECRETARIA DE COMUNICACAO,TV Jornal,21/02/2024,320 x 50,146,0,"R$0,00 ","0,0",,"R$0,00 ","97,95%"
SECRETARIA DE COMUNICACAO,TV Jornal,21/02/2024,320 x 50,10,0,"R$0,00 ","0,0",,"R$0,00 ","70,00%"
SECRETARIA DE COMUNICACAO,Interior,21/02/2024,320 x 50,41,0,"R$0,00 ","0,0",,"R$0,00 ","65,85%"
Seedtag,Portal NE10,21/02/2024,1 x 1,7,0,"R$0,01 ","0,006",,"R$0,76 ","57,14%"
Seedtag,Portal NE10,21/02/2024,1 x 1,56,0,"R$0,08 ","0,048",,"R$1,48 ","89,29%"
Seedtag,Portal NE10,21/02/2024,1 x 1,159,0,"R$0,19 ","0,114",,"R$1,19 ","50,31%"
Seedtag,Portal NE10,21/02/2024,1 x 1,703,0,"R$1,02 ","0,612",,"R$1,46 ","89,90%"
Seedtag,Portal NE10,21/02/2024,1 x 1,106,0,"R$0,09 ","0,054",,"R$0,84 ","60,38%"
Seedtag,Interior,21/02/2024,1 x 1,1,0,"R$0,00 ","0,0",,"R$0,99 ","100,00%"
Seedtag,Interior,21/02/2024,1 x 1,241,0,"R$0,61 ","0,366",,"R$2,52 ","87,14%"
Seedtag,Interior,21/02/2024,1 x 1,1,0,"R$0,00 ","0,0",,"R$0,59 ","0,00%"
Seedtag,JC Online,21/02/2024,1 x 1,38,0,"R$0,04 ","0,024",,"R$1,02 ","76,32%"
Seedtag,JC Online,21/02/2024,1 x 1,16032,0,"R$23,24 ","13,944",,"R$1,45 ","92,98%"
Seedtag,Jamildo,21/02/2024,1 x 1,10871,0,"R$18,65 ","11,19",,"R$1,72 ","92,28%"
Seedtag,Jamildo,21/02/2024,1 x 1,523,0,"R$0,57 ","0,342",,"R$1,09 ","59,85%"
Seedtag,Social 1,21/02/2024,1 x 1,306,0,"R$0,45 ","0,27",,"R$1,46 ","58,17%"
Seedtag,Social 1,21/02/2024,1 x 1,13274,0,"R$24,35 ","14,61",,"R$1,83 ","94,15%"
Seedtag,Blog do Torcedor,21/02/2024,1 x 1,74,0,"R$0,09 ","0,054",,"R$1,16 ","50,00%"
Seedtag,Blog do Torcedor,21/02/2024,1 x 1,2550,0,"R$4,24 ","2,544",,"R$1,66 ","91,92%"
Seedtag,JC Online,21/02/2024,1 x 1,683,0,"R$0,70 ","0,42",,"R$1,02 ","59,00%"
Seedtag,JC HTML,21/02/2024,1 x 1,4,0,"R$0,01 ","0,006",,"R$2,67 ","75,00%"
Seedtag,Portal NE10,21/02/2024,1 x 1,12,0,"R$0,02 ","0,012",,"R$2,01 ","75,00%"
Seedtag,Portal NE10,21/02/2024,1 x 1,123,0,"R$0,21 ","0,126",,"R$1,74 ","92,68%"
Seedtag,Portal NE10,21/02/2024,1 x 1,12,0,"R$0,02 ","0,012",,"R$1,38 ","33,33%"
Seedtag,Rádio Jornal,21/02/2024,1 x 1,13,0,"R$0,01 ","0,006",,"R$0,95 ","61,54%"
Seedtag,Rádio Jornal,21/02/2024,1 x 1,98,0,"R$0,15 ","0,09",,"R$1,48 ","92,86%"
Seedtag,Rádio Jornal,21/02/2024,1 x 1,11,0,"R$0,00 ","0,0",,"R$0,38 ","100,00%"
Seedtag,Rádio Jornal,21/02/2024,1 x 1,41,0,"R$0,07 ","0,042",,"R$1,63 ","100,00%"
Seedtag,Rádio Jornal,21/02/2024,1 x 1,1,0,"R$0,00 ","0,0",,"R$0,40 ","100,00%"
Seedtag,TV Jornal,21/02/2024,1 x 1,7,0,"R$0,02 ","0,012",,"R$2,30 ","42,86%"
Seedtag,TV Jornal,21/02/2024,1 x 1,1869,0,"R$2,85 ","1,71",,"R$1,52 ","88,39%"
Seedtag,TV Jornal,21/02/2024,1 x 1,36,0,"R$0,04 ","0,024",,"R$1,08 ","80,56%"
Seedtag,Interior,21/02/2024,1 x 1,5,0,"R$0,02 ","0,012",,"R$3,22 ","100,00%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,40,0,"R$0,18 ","0,108",,"R$4,61 ","72,50%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,15,0,"R$0,09 ","0,054",,"R$6,03 ","80,00%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,48,0,"R$0,23 ","0,138",,"R$4,70 ","54,17%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,272,0,"R$1,20 ","0,72",,"R$4,42 ","83,46%"
SmartAdserver,Portal NE10,21/02/2024,480 x 360v,274,0,"R$1,60 ","0,96",,"R$5,85 ","73,70%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,102,0,"R$0,48 ","0,288",,"R$4,70 ","50,00%"
SmartAdserver,Portal NE10,21/02/2024,480 x 360v,3,0,"R$0,01 ","0,006",,"R$4,83 ","33,33%"
SmartAdserver,Interior,21/02/2024,1 x 1,23,0,"R$0,11 ","0,066",,"R$4,99 ","86,96%"
SmartAdserver,Interior,21/02/2024,1 x 1,248,0,"R$1,26 ","0,756",,"R$5,06 ","82,26%"
SmartAdserver,Interior,21/02/2024,480 x 360v,1,0,"R$0,00 ","0,0",,"R$1,79 ","0,00%"
SmartAdserver,Interior,21/02/2024,1 x 1,1,0,"R$0,00 ","0,0",,"R$3,05 ","100,00%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,3,0,"R$0,01 ","0,006",,"R$3,23 ","33,33%"
SmartAdserver,JC Online,21/02/2024,1 x 1,24,0,"R$0,09 ","0,054",,"R$3,75 ","70,83%"
SmartAdserver,JC Online,21/02/2024,1 x 1,1004,0,"R$4,22 ","2,532",,"R$4,21 ","89,84%"
SmartAdserver,Jamildo,21/02/2024,1 x 1,869,0,"R$3,51 ","2,106",,"R$4,03 ","90,10%"
SmartAdserver,Jamildo,21/02/2024,1 x 1,103,0,"R$0,49 ","0,294",,"R$4,80 ","57,28%"
SmartAdserver,Jamildo,21/02/2024,480 x 360v,541,0,"R$1,34 ","0,804",,"R$2,48 ","78,36%"
SmartAdserver,Portal NE10,21/02/2024,480 x 360v,2,0,"R$0,00 ","0,0",,"R$2,28 ","100,00%"
SmartAdserver,Social 1,21/02/2024,1 x 1,392,0,"R$1,65 ","0,99",,"R$4,21 ","69,64%"
SmartAdserver,Social 1,21/02/2024,1 x 1,2147,0,"R$8,86 ","5,316",,"R$4,13 ","91,66%"
SmartAdserver,Social 1,21/02/2024,480 x 360v,589,2,"R$2,40 ","1,44",,"R$4,08 ","84,47%"
SmartAdserver,Blog do Torcedor,21/02/2024,1 x 1,22,0,"R$0,09 ","0,054",,"R$4,07 ","45,45%"
SmartAdserver,Blog do Torcedor,21/02/2024,1 x 1,204,0,"R$0,81 ","0,486",,"R$3,99 ","87,25%"
SmartAdserver,Blog do Torcedor,21/02/2024,480 x 360v,76,0,"R$0,27 ","0,162",,"R$3,58 ","67,12%"
SmartAdserver,JC Online,21/02/2024,480 x 360v,425,2,"R$1,10 ","0,66",,"R$2,58 ","79,33%"
SmartAdserver,JC Online,21/02/2024,1 x 1,115,0,"R$0,64 ","0,384",,"R$5,57 ","58,26%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,32,0,"R$0,16 ","0,096",,"R$4,90 ","59,38%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,68,0,"R$0,26 ","0,156",,"R$3,80 ","88,24%"
SmartAdserver,Portal NE10,21/02/2024,480 x 360v,12,0,"R$0,06 ","0,036",,"R$5,24 ","83,33%"
SmartAdserver,Portal NE10,21/02/2024,1 x 1,25,0,"R$0,11 ","0,066",,"R$4,52 ","52,00%"
SmartAdserver,Rádio Jornal,21/02/2024,1 x 1,46,0,"R$0,31 ","0,186",,"R$6,74 ","73,91%"
SmartAdserver,Rádio Jornal,21/02/2024,1 x 1,57,0,"R$0,38 ","0,228",,"R$6,66 ","92,98%"
SmartAdserver,Rádio Jornal,21/02/2024,1 x 1,3,0,"R$0,01 ","0,006",,"R$4,11 ","100,00%"
SmartAdserver,Rádio Jornal,21/02/2024,1 x 1,4,0,"R$0,02 ","0,012",,"R$4,87 ","100,00%"
SmartAdserver,Rádio Jornal,21/02/2024,480 x 360v,4,0,"R$0,01 ","0,006",,"R$3,68 ","100,00%"
SmartAdserver,Rádio Jornal,21/02/2024,1 x 1,5,0,"R$0,02 ","0,012",,"R$3,41 ","80,00%"
SmartAdserver,TV Jornal,21/02/2024,1 x 1,51,0,"R$0,28 ","0,168",,"R$5,49 ","39,22%"
SmartAdserver,TV Jornal,21/02/2024,1 x 1,621,0,"R$2,92 ","1,752",,"R$4,70 ","86,80%"
SmartAdserver,TV Jornal,21/02/2024,1 x 1,143,0,"R$0,68 ","0,408",,"R$4,74 ","76,22%"
SmartAdserver,TV Jornal,21/02/2024,480 x 360v,9,1,"R$0,04 ","0,024",,"R$4,76 ","88,89%"
SmartAdserver,Interior,21/02/2024,1 x 1,37,0,"R$0,19 ","0,114",,"R$5,09 ","94,59%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,17,0,"R$0,02 ","0,012",,"R$1,33 ","41,18%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,45,0,"R$0,09 ","0,054",,"R$1,98 ","93,33%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,2,0,"R$0,00 ","0,0",,"R$1,49 ","0,00%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,143,0,"R$0,43 ","0,258",,"R$3,00 ","55,94%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,1381,0,"R$1,85 ","1,11",,"R$1,34 ","87,69%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,28,0,"R$0,10 ","0,06",,"R$3,40 ","71,43%"
The Rubicon Project,Interior,21/02/2024,1 x 1,6,0,"R$0,03 ","0,018",,"R$4,44 ","50,00%"
The Rubicon Project,Interior,21/02/2024,1 x 1,43,0,"R$0,10 ","0,06",,"R$2,31 ","93,02%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,4,0,"R$0,01 ","0,006",,"R$2,41 ","25,00%"
The Rubicon Project,JC Online,21/02/2024,1 x 1,142,0,"R$0,50 ","0,3",,"R$3,52 ","74,65%"
The Rubicon Project,Jamildo,21/02/2024,1 x 1,40,0,"R$0,11 ","0,066",,"R$2,87 ","80,00%"
The Rubicon Project,JC Online,21/02/2024,1 x 1,8667,0,"R$13,20 ","7,92",,"R$1,52 ","93,22%"
The Rubicon Project,Jamildo,21/02/2024,1 x 1,3642,0,"R$5,66 ","3,396",,"R$1,55 ","91,79%"
The Rubicon Project,Jamildo,21/02/2024,1 x 1,223,0,"R$0,39 ","0,234",,"R$1,74 ","52,02%"
The Rubicon Project,Social 1,21/02/2024,1 x 1,10057,0,"R$14,81 ","8,886",,"R$1,47 ","45,76%"
The Rubicon Project,Social 1,21/02/2024,1 x 1,5147,0,"R$9,96 ","5,976",,"R$1,94 ","94,27%"
The Rubicon Project,Blog do Torcedor,21/02/2024,1 x 1,103,0,"R$0,17 ","0,102",,"R$1,68 ","56,31%"
The Rubicon Project,Blog do Torcedor,21/02/2024,1 x 1,1119,0,"R$1,96 ","1,176",,"R$1,75 ","93,12%"
The Rubicon Project,JC Online,21/02/2024,1 x 1,377,0,"R$0,60 ","0,36",,"R$1,59 ","49,60%"
The Rubicon Project,JC HTML,21/02/2024,1 x 1,13,0,"R$0,01 ","0,006",,"R$1,12 ","100,00%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,108,0,"R$0,31 ","0,186",,"R$2,90 ","55,56%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,348,0,"R$0,40 ","0,24",,"R$1,14 ","94,54%"
The Rubicon Project,Portal NE10,21/02/2024,1 x 1,4,0,"R$0,01 ","0,006",,"R$3,41 ","100,00%"
The Rubicon Project,Rádio Jornal,21/02/2024,1 x 1,60,0,"R$0,15 ","0,09",,"R$2,51 ","53,33%"
The Rubicon Project,Rádio Jornal,21/02/2024,1 x 1,122,0,"R$0,25 ","0,15",,"R$2,05 ","88,52%"
The Rubicon Project,Rádio Jornal,21/02/2024,1 x 1,6,0,"R$0,01 ","0,006",,"R$1,72 ","100,00%"
The Rubicon Project,Rádio Jornal,21/02/2024,1 x 1,9,0,"R$0,03 ","0,018",,"R$2,90 ","100,00%"
The Rubicon Project,TV Jornal,21/02/2024,1 x 1,33,0,"R$0,08 ","0,048",,"R$2,33 ","45,45%"
The Rubicon Project,TV Jornal,21/02/2024,1 x 1,785,0,"R$1,26 ","0,756",,"R$1,61 ","90,06%"
The Rubicon Project,TV Jornal,21/02/2024,1 x 1,108,0,"R$0,22 ","0,132",,"R$2,00 ","75,00%"
UNICAP,Portal NE10,21/02/2024,970 x 250,20,0,"R$0,00 ","0,0",,"R$0,00 ","60,00%"
UNICAP,Portal NE10,21/02/2024,970 x 250,3,0,"R$0,00 ","0,0",,"R$0,00 ","33,33%"
UNICAP,Interior,21/02/2024,970 x 250,4,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UNICAP,Interior,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UNICAP,Portal NE10,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UNICAP,JC Online,21/02/2024,970 x 250,4843,3,"R$0,00 ","0,0",,"R$0,00 ","58,39%"
UNICAP,Jamildo,21/02/2024,970 x 250,650,1,"R$0,00 ","0,0",,"R$0,00 ","62,31%"
UNICAP,Social 1,21/02/2024,970 x 250,198,0,"R$0,00 ","0,0",,"R$0,00 ","73,74%"
UNICAP,Blog do Torcedor,21/02/2024,970 x 250,1249,1,"R$0,00 ","0,0",,"R$0,00 ","76,94%"
UNICAP,Portal NE10,21/02/2024,970 x 250,8,0,"R$0,00 ","0,0",,"R$0,00 ","37,50%"
UNICAP,Rádio Jornal,21/02/2024,970 x 250,16,0,"R$0,00 ","0,0",,"R$0,00 ","56,25%"
UNICAP,TV Jornal,21/02/2024,970 x 250,109,1,"R$0,00 ","0,0",,"R$0,00 ","54,13%"
UOL ADS,Portal NE10,21/02/2024,300 x 250,121,0,"R$0,00 ","0,0",,"R$0,00 ","54,55%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,81,0,"R$0,08 ","0,048",,"R$0,95 ","65,43%"
UOL ADS,Portal NE10,21/02/2024,300 x 600,8,0,"R$0,00 ","0,0",,"R$0,00 ","37,50%"
UOL ADS,Portal NE10,21/02/2024,320 x 50,74,0,"R$0,00 ","0,0",,"R$0,00 ","67,57%"
UOL ADS,Portal NE10,21/02/2024,728 x 90,8,0,"R$0,00 ","0,0",,"R$0,00 ","50,00%"
UOL ADS,Portal NE10,21/02/2024,970 x 250,108,0,"R$0,00 ","0,0",,"R$0,00 ","63,89%"
UOL ADS,Portal NE10,21/02/2024,970 x 90,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UOL ADS,Portal NE10,21/02/2024,Nativo,1554,3,"R$0,35 ","0,21",,"R$0,23 ","50,68%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,10,0,"R$0,01 ","0,006",,"R$0,95 ","100,00%"
UOL ADS,Portal NE10,21/02/2024,320 x 100,49,0,"R$0,09 ","0,054",,"R$1,81 ","81,63%"
UOL ADS,Portal NE10,21/02/2024,300 x 250,2,0,"R$0,00 ","0,0",,"R$0,00 ","50,00%"
UOL ADS,Portal NE10,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UOL ADS,Portal NE10,21/02/2024,Nativo,16,0,"R$0,00 ","0,0",,"R$0,00 ","43,75%"
UOL ADS,Portal NE10,21/02/2024,250 x 250,34,0,"R$0,00 ","0,0",,"R$0,00 ","73,53%"
UOL ADS,Portal NE10,21/02/2024,300 x 250,366,0,"R$0,01 ","0,006",,"R$0,03 ","59,65%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,783,5,"R$0,74 ","0,444",,"R$0,95 ","63,22%"
UOL ADS,Portal NE10,21/02/2024,300 x 600,190,0,"R$0,00 ","0,0",,"R$0,01 ","12,63%"
UOL ADS,Portal NE10,21/02/2024,320 x 50,343,0,"R$0,00 ","0,0",,"R$0,00 ","74,05%"
UOL ADS,Portal NE10,21/02/2024,728 x 90,191,0,"R$0,00 ","0,0",,"R$0,00 ","79,47%"
UOL ADS,Portal NE10,21/02/2024,970 x 250,258,0,"R$0,00 ","0,0",,"R$0,00 ","79,46%"
UOL ADS,Portal NE10,21/02/2024,970 x 90,4,0,"R$0,00 ","0,0",,"R$0,00 ","25,00%"
UOL ADS,Portal NE10,21/02/2024,Nativo,27862,12,"R$1,76 ","1,056",,"R$0,06 ","51,79%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,313,1,"R$0,30 ","0,18",,"R$0,95 ","97,12%"
UOL ADS,Portal NE10,21/02/2024,320 x 100,716,0,"R$1,30 ","0,78",,"R$1,81 ","91,76%"
UOL ADS,Portal NE10,21/02/2024,480 x 360v,20,0,"R$0,80 ","0,48",,"R$40,00 ","70,00%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,51,0,"R$0,05 ","0,03",,"R$0,95 ","76,47%"
UOL ADS,Portal NE10,21/02/2024,480 x 360v,3,0,"R$0,12 ","0,072",,"R$40,00 ","66,67%"
UOL ADS,Interior,21/02/2024,300 x 250,86,0,"R$0,00 ","0,0",,"R$0,00 ","46,51%"
UOL ADS,Interior,21/02/2024,300 x 50,1,0,"R$0,00 ","0,0",,"R$0,95 ","100,00%"
UOL ADS,Interior,21/02/2024,300 x 600,48,0,"R$0,00 ","0,0",,"R$0,00 ","87,50%"
UOL ADS,Interior,21/02/2024,320 x 50,22,0,"R$0,00 ","0,0",,"R$0,00 ","59,09%"
UOL ADS,Interior,21/02/2024,728 x 90,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UOL ADS,Interior,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UOL ADS,Interior,21/02/2024,Nativo,3783,6,"R$0,90 ","0,54",,"R$0,24 ","45,44%"
UOL ADS,Interior,21/02/2024,300 x 50,10,0,"R$0,01 ","0,006",,"R$0,95 ","90,00%"
UOL ADS,Interior,21/02/2024,320 x 100,9,0,"R$0,02 ","0,012",,"R$1,81 ","100,00%"
UOL ADS,Interior,21/02/2024,480 x 360v,3,0,"R$0,12 ","0,072",,"R$40,00 ","66,67%"
UOL ADS,Interior,21/02/2024,Nativo,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UOL ADS,Portal NE10,21/02/2024,300 x 250,4,0,"R$0,00 ","0,0",,"R$0,00 ","25,00%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,3,0,"R$0,00 ","0,0",,"R$0,95 ","33,33%"
UOL ADS,Portal NE10,21/02/2024,970 x 250,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UOL ADS,Portal NE10,21/02/2024,Nativo,20,0,"R$0,00 ","0,0",,"R$0,00 ","50,00%"
UOL ADS,JC Online,21/02/2024,120 x 600,11,0,"R$0,11 ","0,066",,"R$10,14 ","81,82%"
UOL ADS,JC Online,21/02/2024,250 x 250,364,0,"R$0,00 ","0,0",,"R$0,00 ","78,85%"
UOL ADS,JC Online,21/02/2024,300 x 250,42134,56,"R$69,75 ","41,85",,"R$1,66 ","52,85%"
UOL ADS,JC Online,21/02/2024,300 x 50,20080,26,"R$19,08 ","11,448",,"R$0,95 ","71,91%"
UOL ADS,JC Online,21/02/2024,300 x 600,1446,0,"R$0,01 ","0,006",,"R$0,01 ","81,25%"
UOL ADS,JC Online,21/02/2024,320 x 50,50491,72,"R$114,19 ","68,514",,"R$2,26 ","97,01%"
UOL ADS,JC Online,21/02/2024,728 x 90,1398,0,"R$0,02 ","0,012",,"R$0,01 ","55,22%"
UOL ADS,JC Online,21/02/2024,970 x 250,1967,0,"R$0,00 ","0,0",,"R$0,00 ","67,14%"
UOL ADS,JC Online,21/02/2024,970 x 90,132,0,"R$0,00 ","0,0",,"R$0,00 ","50,00%"
UOL ADS,JC Online,21/02/2024,Nativo,177815,228,"R$50,49 ","30,294",,"R$0,28 ","60,34%"
UOL ADS,Jamildo,21/02/2024,120 x 600,4,0,"R$0,04 ","0,024",,"R$10,14 ","100,00%"
UOL ADS,Jamildo,21/02/2024,300 x 250,48758,92,"R$149,33 ","89,598",,"R$3,06 ","42,47%"
UOL ADS,Jamildo,21/02/2024,300 x 50,7488,9,"R$7,11 ","4,266",,"R$0,95 ","69,04%"
UOL ADS,Jamildo,21/02/2024,320 x 50,100107,225,"R$387,78 ","232,668",,"R$3,87 ","99,74%"
UOL ADS,Jamildo,21/02/2024,Nativo,303966,589,"R$124,00 ","74,4",,"R$0,41 ","63,00%"
UOL ADS,JC Online,21/02/2024,120 x 600,1,0,"R$0,01 ","0,006",,"R$10,15 ","100,00%"
UOL ADS,JC Online,21/02/2024,300 x 50,2601,3,"R$2,47 ","1,482",,"R$0,95 ","96,19%"
UOL ADS,JC Online,21/02/2024,320 x 100,14642,0,"R$26,50 ","15,9",,"R$1,81 ","96,07%"
UOL ADS,Jamildo,21/02/2024,120 x 600,2,0,"R$0,02 ","0,012",,"R$10,15 ","50,00%"
UOL ADS,Jamildo,21/02/2024,300 x 250,2895,4,"R$2,72 ","1,632",,"R$0,94 ","63,25%"
UOL ADS,Jamildo,21/02/2024,300 x 50,863,0,"R$0,82 ","0,492",,"R$0,95 ","64,89%"
UOL ADS,Jamildo,21/02/2024,300 x 600,337,0,"R$0,00 ","0,0",,"R$0,01 ","80,12%"
UOL ADS,Jamildo,21/02/2024,320 x 50,1156,0,"R$0,00 ","0,0",,"R$0,00 ","74,11%"
UOL ADS,Jamildo,21/02/2024,728 x 90,761,0,"R$0,02 ","0,012",,"R$0,02 ","50,72%"
UOL ADS,Jamildo,21/02/2024,970 x 250,1309,0,"R$0,00 ","0,0",,"R$0,00 ","68,45%"
UOL ADS,Jamildo,21/02/2024,970 x 90,64,0,"R$0,00 ","0,0",,"R$0,00 ","60,94%"
UOL ADS,Jamildo,21/02/2024,Nativo,19228,24,"R$4,02 ","2,412",,"R$0,21 ","67,94%"
UOL ADS,Jamildo,21/02/2024,300 x 50,1033,1,"R$0,98 ","0,588",,"R$0,95 ","96,13%"
UOL ADS,Jamildo,21/02/2024,320 x 100,11443,0,"R$20,71 ","12,426",,"R$1,81 ","95,50%"
UOL ADS,Jamildo,21/02/2024,300 x 50,133,0,"R$0,13 ","0,078",,"R$0,95 ","48,12%"
UOL ADS,Jamildo,21/02/2024,480 x 360v,56,0,"R$2,24 ","1,344",,"R$40,00 ","89,29%"
UOL ADS,Portal NE10,21/02/2024,300 x 250,55,0,"R$0,00 ","0,0",,"R$0,00 ","41,82%"
UOL ADS,Portal NE10,21/02/2024,300 x 50,6,0,"R$0,01 ","0,006",,"R$0,95 ","83,33%"
UOL ADS,Portal NE10,21/02/2024,320 x 50,90,0,"R$0,00 ","0,0",,"R$0,00 ","84,44%"
UOL ADS,Portal NE10,21/02/2024,Nativo,577,0,"R$0,00 ","0,0",,"R$0,00 ","56,67%"
UOL ADS,Social 1,21/02/2024,120 x 600,3,0,"R$0,03 ","0,018",,"R$10,13 ","66,67%"
UOL ADS,Social 1,21/02/2024,250 x 250,258,0,"R$0,00 ","0,0",,"R$0,00 ","68,99%"
UOL ADS,Social 1,21/02/2024,300 x 250,235334,314,"R$386,88 ","232,128",,"R$1,64 ","53,48%"
UOL ADS,Social 1,21/02/2024,300 x 50,54435,33,"R$51,71 ","31,026",,"R$0,95 ","70,10%"
UOL ADS,Social 1,21/02/2024,300 x 600,35,0,"R$0,00 ","0,0",,"R$0,00 ","62,86%"
UOL ADS,Social 1,21/02/2024,320 x 50,189878,206,"R$311,89 ","187,134",,"R$1,64 ","99,97%"
UOL ADS,Social 1,21/02/2024,728 x 90,962,0,"R$0,12 ","0,072",,"R$0,13 ","70,58%"
UOL ADS,Social 1,21/02/2024,970 x 250,1480,0,"R$0,00 ","0,0",,"R$0,00 ","87,36%"
UOL ADS,Social 1,21/02/2024,970 x 90,81,0,"R$0,00 ","0,0",,"R$0,00 ","72,84%"
UOL ADS,Social 1,21/02/2024,Nativo,637805,763,"R$185,20 ","111,12",,"R$0,29 ","58,22%"
UOL ADS,Social 1,21/02/2024,300 x 50,1326,0,"R$1,26 ","0,756",,"R$0,95 ","97,06%"
UOL ADS,Social 1,21/02/2024,320 x 100,22639,0,"R$40,98 ","24,588",,"R$1,81 ","96,41%"
UOL ADS,Social 1,21/02/2024,480 x 360v,47,0,"R$1,88 ","1,128",,"R$40,00 ","86,96%"
UOL ADS,Social 1,21/02/2024,300 x 50,1,0,"R$0,00 ","0,0",,"R$0,95 ","100,00%"
UOL ADS,Social 1,21/02/2024,Nativo,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UOL ADS,Blog do Torcedor,21/02/2024,300 x 250,7595,9,"R$9,75 ","5,85",,"R$1,28 ","47,13%"
UOL ADS,Blog do Torcedor,21/02/2024,300 x 50,2088,1,"R$1,98 ","1,188",,"R$0,95 ","69,19%"
UOL ADS,Blog do Torcedor,21/02/2024,300 x 600,47,0,"R$0,00 ","0,0",,"R$0,00 ","48,94%"
UOL ADS,Blog do Torcedor,21/02/2024,320 x 50,7751,13,"R$17,49 ","10,494",,"R$2,26 ","97,33%"
UOL ADS,Blog do Torcedor,21/02/2024,728 x 90,51,0,"R$0,00 ","0,0",,"R$0,00 ","47,06%"
UOL ADS,Blog do Torcedor,21/02/2024,970 x 250,33,0,"R$0,00 ","0,0",,"R$0,00 ","78,79%"
UOL ADS,Blog do Torcedor,21/02/2024,970 x 90,2,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UOL ADS,Blog do Torcedor,21/02/2024,Nativo,45199,48,"R$8,87 ","5,322",,"R$0,20 ","65,55%"
UOL ADS,Blog do Torcedor,21/02/2024,300 x 50,182,0,"R$0,17 ","0,102",,"R$0,95 ","97,25%"
UOL ADS,Blog do Torcedor,21/02/2024,320 x 100,2867,0,"R$5,19 ","3,114",,"R$1,81 ","94,28%"
UOL ADS,Blog do Torcedor,21/02/2024,480 x 360v,8,0,"R$0,32 ","0,192",,"R$40,00 ","87,50%"
UOL ADS,Blog do Torcedor,21/02/2024,320 x 50,4,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UOL ADS,Blog do Torcedor,21/02/2024,Nativo,8,1,"R$0,10 ","0,06",,"R$12,50 ","100,00%"
UOL ADS,JC Online,21/02/2024,Nativo,4,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UOL ADS,JC Online,21/02/2024,728 x 90,1,0,"R$0,00 ","0,0",,"R$0,00 ","100,00%"
UOL ADS,JC Online,21/02/2024,480 x 360v,96,0,"R$3,84 ","2,304",,"R$40,00 ","87,37%"
UOL ADS,JC Online,21/02/2024,300 x 50,278,0,"R$0,26 ","0,156",,"R$0,95 ","51,80%"
UOL ADS,JC Classico,21/02/2024,Nativo,1,0,"R$0,00 ","0,0",,"R$0,00 ","0,00%"
UOL ADS,JC HTML,21/02/2024,300 x 250,910,1,"R$0,86 ","0,516",,"R$0,94 ","62,53%"
